2023-10-01 16:41:07,837 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-10-01 17:01:49,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:01:49,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:01:50,400 [TB-Scheduling-6] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [1] responses [0] failures [0]
2023-10-01 17:01:59,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-10-01 17:01:59,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-10-01 17:01:59,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-10-01 17:01:59,577 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-10-01 17:02:10,463 [TB-Scheduling-3] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:02:10,560 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:02:10,561 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 10, failures: 0, exec time: 352 
2023-10-01 17:02:10,561 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:02:10,562 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAttributeDao.save(..), calls: 7, failures: 0, exec time: 337
2023-10-01 17:02:10,563 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaNotificationRuleDao.findByTenantIdAndTriggerTypeAndEnabled(..), calls: 1, failures: 0, exec time: 9
2023-10-01 17:02:10,564 [TB-Scheduling-6] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAttributeDao.find(..), calls: 2, failures: 0, exec time: 6
2023-10-01 17:02:10,597 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [1] successfulMsgs = [1] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [1] failedIterations = [0] 
2023-10-01 17:02:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:02:19,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:02:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:02:19,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:03:10,466 [TB-Scheduling-5] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:03:19,478 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:03:19,480 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:03:19,574 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:03:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:03:49,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-10-01 17:03:49,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-10-01 17:03:58,428 [TB-Scheduling-8] INFO  o.t.s.dao.sql.event.JpaBaseEventDao - Going to cleanup debug events with exp time: 1695575038428
2023-10-01 17:04:10,468 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:04:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:04:19,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:04:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:04:19,577 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:04:44,517 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [Events] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-10-01 17:04:44,519 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Events] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-10-01 17:04:49,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:04:49,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:04:49,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:04:49,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:05:07,549 [http-nio-0.0.0.0-9090-exec-9] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][704c7c32-71cd-43e3-92a0-2e12ccfcde2b][f8b07b0f-9b59-a064-053a-eb76acbba323] Session is opened from address: /172.17.0.1:57110
2023-10-01 17:05:10,430 [TB-Scheduling-2] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [6] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [6] deviceActivity = [0] 
2023-10-01 17:05:10,440 [TB-Scheduling-5] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [4], regularQueryInvocationTime = [14], dynamicQueryCnt = [6] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [3], alarmQueryInvocationTime = [9]
2023-10-01 17:05:10,470 [TB-Scheduling-7] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:05:10,566 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:05:10,567 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 77, failures: 0, exec time: 1267 
2023-10-01 17:05:10,569 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:05:10,569 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAbstractDao.removeById(..), calls: 6, failures: 0, exec time: 736
2023-10-01 17:05:10,570 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAbstractDao.findById(..), calls: 25, failures: 0, exec time: 203
2023-10-01 17:05:10,570 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaRelationDao.findAllByTo(..), calls: 7, failures: 0, exec time: 167
2023-10-01 17:05:10,600 [TB-Scheduling-1] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [7] successfulMsgs = [7] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [7] failedIterations = [0] 
2023-10-01 17:05:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:05:19,485 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:05:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:05:19,577 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:06:10,472 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:06:10,572 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:06:10,573 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 5, failures: 0, exec time: 43 
2023-10-01 17:06:10,574 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:06:10,575 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaWidgetTypeDao.findAllTenantWidgetTypesByTenantId(..), calls: 1, failures: 0, exec time: 22
2023-10-01 17:06:10,576 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaUserSettingsDao.save(..), calls: 1, failures: 0, exec time: 9
2023-10-01 17:06:10,577 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaUserSettingsDao.findById(..), calls: 1, failures: 0, exec time: 8
2023-10-01 17:06:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:06:19,480 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:06:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:06:19,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:06:45,904 [http-nio-0.0.0.0-9090-exec-7] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][704c7c32-71cd-43e3-92a0-2e12ccfcde2b][f8b07b0f-9b59-a064-053a-eb76acbba323] Session is closed
2023-10-01 17:06:49,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:06:49,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:06:49,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:06:49,577 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:07:10,432 [TB-Scheduling-2] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [3] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [3] deviceActivity = [0] 
2023-10-01 17:07:10,474 [TB-Scheduling-6] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:07:10,578 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:07:10,580 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 20, failures: 0, exec time: 193 
2023-10-01 17:07:10,581 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:07:10,582 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaWidgetsBundleDao.findAllTenantWidgetsBundlesByTenantId(..), calls: 6, failures: 0, exec time: 66
2023-10-01 17:07:10,583 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAbstractDao.save(..), calls: 2, failures: 0, exec time: 50
2023-10-01 17:07:10,584 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaWidgetTypeDao.findWidgetTypesInfosByWidgetsBundleId(..), calls: 2, failures: 0, exec time: 19
2023-10-01 17:07:10,602 [TB-Scheduling-8] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [2] successfulMsgs = [2] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [2] failedIterations = [0] 
2023-10-01 17:07:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:07:19,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:07:19,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:07:19,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:07:49,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:07:49,480 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:07:49,575 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:07:49,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:07:52,195 [http-nio-0.0.0.0-9090-exec-9] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][57ec9490-fe40-40e4-83d3-bfbd9cf16d9f][e40579ab-c07f-06ca-89f1-f92f69aae2f6] Session is opened from address: /172.17.0.1:34270
2023-10-01 17:08:00,447 [TB-Scheduling-4] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [4], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:08:10,434 [TB-Scheduling-6] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [1] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [1] deviceActivity = [0] 
2023-10-01 17:08:10,449 [TB-Scheduling-3] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [0], regularQueryInvocationTime = [0], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:08:10,475 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:08:10,585 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:08:10,587 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 9, failures: 0, exec time: 39 
2023-10-01 17:08:10,588 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:08:10,589 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaDashboardInfoDao.findDashboardsByTenantId(..), calls: 3, failures: 0, exec time: 14
2023-10-01 17:08:10,590 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAbstractDao.findById(..), calls: 3, failures: 0, exec time: 9
2023-10-01 17:08:10,591 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaUserSettingsDao.save(..), calls: 1, failures: 0, exec time: 9
2023-10-01 17:08:10,604 [TB-Scheduling-8] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [1] successfulMsgs = [1] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [1] failedIterations = [0] 
2023-10-01 17:08:19,479 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:08:19,481 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:08:19,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-10-01 17:08:19,577 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:08:20,451 [TB-Scheduling-5] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [8], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:08:30,453 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [0], regularQueryInvocationTime = [0], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:08:40,454 [TB-Scheduling-3] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [0], regularQueryInvocationTime = [0], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:08:50,456 [TB-Scheduling-7] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [0], regularQueryInvocationTime = [0], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-10-01 17:09:10,476 [TB-Scheduling-8] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-10-01 17:09:10,592 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-10-01 17:09:10,593 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: calls: 13, failures: 0, exec time: 41 
2023-10-01 17:09:10,595 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba] Top 3 methods by timing:
2023-10-01 17:09:10,596 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaDashboardInfoDao.findDashboardsByTenantId(..), calls: 6, failures: 0, exec time: 14
2023-10-01 17:09:10,597 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaAbstractDao.findById(..), calls: 3, failures: 0, exec time: 9
2023-10-01 17:09:10,598 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4d7c38c0-6079-11ee-ad92-19b54956d7ba]: method: JpaUserSettingsDao.save(..), calls: 1, failures: 0, exec time: 9
2023-10-01 17:09:19,480 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:09:19,482 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:09:19,576 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-10-01 17:09:19,579 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [9] totalSaved [9] totalFailed [0]
2023-10-01 17:09:28,881 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][57ec9490-fe40-40e4-83d3-bfbd9cf16d9f][e40579ab-c07f-06ca-89f1-f92f69aae2f6] Session is closed
2023-10-01 17:09:28,883 [http-nio-0.0.0.0-9090-exec-3] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][f6b8e165-3f38-4f3a-945c-11bd6c63ae34][8c652db7-2b13-5d29-8abf-2a0b841f39c0] Session is closed
2023-10-01 17:09:34,442 [http-nio-0.0.0.0-9090-exec-9] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][dd495cfa-1ce0-4fde-9118-0eae67658b92][5da0187e-2a7b-1313-ff0f-0cd3ca4b921d] Session is opened from address: /172.17.0.1:58916
2023-10-01 17:09:34,722 [http-nio-0.0.0.0-9090-exec-5] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4d7c38c0-6079-11ee-ad92-19b54956d7ba][e3404fd3-9d13-4a2a-951d-95b6365b8599][fff63b5b-425e-939b-6fca-ba2510ab8d90] Session is opened from address: /172.17.0.1:44404
2023-10-01 17:09:40,460 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [3], regularQueryInvocationTime = [11], dynamicQueryCnt = [6] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [3], alarmQueryInvocationTime = [10]
