2023-11-29 22:18:04,065 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-11-29 23:06:39,399 [TB-Scheduling-5] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 23:06:39,436 [TB-Scheduling-7] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [8] successfulMsgs = [6] timeoutMsgs = [0] failedMsgs = [2] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [6] failedIterations = [2] 
2023-11-29 23:06:39,639 [TB-Scheduling-8] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [3] responses [3] failures [0]
2023-11-29 23:06:41,609 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"2"}
2023-11-29 23:06:43,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:06:43,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 23:06:43,429 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 23:06:43,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 23:06:43,540 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 23:06:47,124 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"3"}
2023-11-29 23:06:49,644 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:06:52,663 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"4"}
2023-11-29 23:06:53,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:06:53,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:06:53,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:06:58,152 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"5"}
2023-11-29 23:06:59,646 [TB-Scheduling-7] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:07:03,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:07:03,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:03,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:03,672 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"6"}
2023-11-29 23:07:09,168 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"7"}
2023-11-29 23:07:09,648 [TB-Scheduling-8] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:07:13,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:07:13,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:13,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:14,663 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"8"}
2023-11-29 23:07:19,651 [TB-Scheduling-6] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [1] responses [1] failures [0]
2023-11-29 23:07:20,163 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"9"}
2023-11-29 23:07:23,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:07:23,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:23,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:25,667 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"10"}
2023-11-29 23:07:29,651 [TB-Scheduling-1] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:07:31,178 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"11"}
2023-11-29 23:07:33,278 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:07:33,425 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:33,536 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:36,663 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"12"}
2023-11-29 23:07:39,396 [TB-Scheduling-5] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [11] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [11] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 23:07:39,399 [TB-Scheduling-6] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 23:07:39,436 [TB-Scheduling-4] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [11] successfulMsgs = [11] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [11] failedIterations = [0] 
2023-11-29 23:07:39,652 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:07:42,177 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"13"}
2023-11-29 23:07:43,278 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-11-29 23:07:43,425 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 23:07:43,426 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [15] totalSaved [15] totalFailed [0]
2023-11-29 23:07:43,536 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 23:07:43,536 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [15] totalSaved [15] totalFailed [0]
2023-11-29 23:07:47,683 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"14"}
2023-11-29 23:07:49,653 [TB-Scheduling-8] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:07:53,173 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"15"}
2023-11-29 23:07:53,278 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:07:53,425 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:53,536 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:07:58,684 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"16"}
2023-11-29 23:07:59,653 [TB-Scheduling-7] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:08:03,276 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:08:03,424 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:03,534 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:04,168 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"17"}
2023-11-29 23:08:09,655 [TB-Scheduling-1] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [1] responses [1] failures [0]
2023-11-29 23:08:09,682 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"18"}
2023-11-29 23:08:13,276 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:08:13,424 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:13,534 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:15,176 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"19"}
2023-11-29 23:08:19,657 [TB-Scheduling-8] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:08:20,677 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"20"}
2023-11-29 23:08:23,277 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:08:23,424 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:23,534 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:26,190 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"21"}
2023-11-29 23:08:29,657 [TB-Scheduling-7] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:08:31,670 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"22"}
2023-11-29 23:08:33,276 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:08:33,423 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:33,533 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:37,198 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"23"}
2023-11-29 23:08:39,396 [TB-Scheduling-4] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [10] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [10] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 23:08:39,397 [TB-Scheduling-8] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 23:08:39,436 [TB-Scheduling-6] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [11] successfulMsgs = [11] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [11] failedIterations = [0] 
2023-11-29 23:08:39,659 [TB-Scheduling-4] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:08:42,665 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"24"}
2023-11-29 23:08:43,276 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-11-29 23:08:43,423 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 23:08:43,424 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [15] totalSaved [15] totalFailed [0]
2023-11-29 23:08:43,533 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 23:08:43,534 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [15] totalSaved [15] totalFailed [0]
2023-11-29 23:08:48,172 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"25"}
2023-11-29 23:08:49,660 [TB-Scheduling-7] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:08:53,276 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:08:53,423 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:53,533 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:08:53,682 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"26"}
2023-11-29 23:08:59,169 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"27"}
2023-11-29 23:08:59,661 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:09:03,275 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:09:03,422 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:03,532 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:04,657 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"28"}
2023-11-29 23:09:09,663 [TB-Scheduling-5] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [1] responses [1] failures [0]
2023-11-29 23:09:10,171 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"29"}
2023-11-29 23:09:13,275 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:09:13,422 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:13,532 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:15,689 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"30"}
2023-11-29 23:09:19,665 [TB-Scheduling-8] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:09:21,161 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"31"}
2023-11-29 23:09:23,275 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-11-29 23:09:23,422 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:23,532 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:26,672 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"32"}
2023-11-29 23:09:29,667 [TB-Scheduling-6] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [2] responses [2] failures [0]
2023-11-29 23:09:32,176 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"method":"ping","params":"{}"}
Incoming metadata:
{"deviceType":"asd_profile","sessionId":"590b5f82-258c-4466-9ea0-bb0aa7ce338d","serviceId":"357164a660b1","deviceName":"name_here","requestId":"33"}
2023-11-29 23:09:33,275 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 23:09:33,422 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:33,532 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2023-11-29 23:09:35,918 [nioEventLoopGroup-4-9] WARN  o.t.s.t.mqtt.MqttTransportHandler - peer not authenticated
2023-11-29 23:09:36,015 [tbel-executor-36-4] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"lastConnectTime":1701299375992,"lastActivityTime":1701299372174,"lastDisconnectTime":1701125315443,"lastInactivityAlarmTime":1701296319669,"inactivityTimeout":600000}
Incoming metadata:
